2020.10.01	00:00:00	1.17210	1.17215	1.17210	1.17215	3	0	7
2020.10.01	00:02:00	1.17215	1.17215	1.17201	1.17201	8	0	6
2020.10.01	00:03:00	1.17201	1.17210	1.17201	1.17210	4	0	6
2020.10.01	00:04:00	1.17199	1.17202	1.17196	1.17197	4	0	26
2020.10.01	00:05:00	1.17197	1.17210	1.17197	1.17197	5	0	7
2020.10.01	00:06:00	1.17197	1.17210	1.17196	1.17210	5	0	5
2020.10.01	00:07:00	1.17193	1.17199	1.17193	1.17199	3	0	23
2020.10.01	00:08:00	1.17199	1.17210	1.17199	1.17199	3	0	6
